team_slug,team_name,planning_year,source,scraped_at_utc,race_id,race_name,category,date_label,month,start_date,end_date,status,team_calendar_status,source_url,pcs_race_slug,observed_race_name,matched_via,notes,overlap_group
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,27602,Visit South Aegean GP,1.1,28.02,2,2026-02-28,2026-02-28,completed,active,race/visit-south-aegean-gp/2026/startlist,visit-south-aegean-gp,Visit South Aegean GP,normalized_name,matched_via=normalized_name,overlap_3
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,27604,Region on Dodecanese GP,1.1,01.03,3,2026-03-01,2026-03-01,completed,active,race/region-on-dodecanese-gp/2026/startlist,region-on-dodecanese-gp,Region on Dodecanese GP,normalized_name,matched_via=normalized_name,overlap_3
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,112,Trofeo Laigueglia,1.Pro,04.03,3,2026-03-04,2026-03-04,completed,active,race/trofeo-laigueglia/2026/startlist,trofeo-laigueglia,Trofeo Laigueglia,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,54,Strade Bianche,1.UWT,07.03,3,2026-03-07,2026-03-07,completed,active,race/strade-bianche/2026/startlist,strade-bianche,Strade Bianche,normalized_name,matched_via=normalized_name,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,7005,Rhodes GP,1.2,07.03,3,2026-03-07,2026-03-07,completed,active,race/rhodes-gp/2026/startlist,rhodes-gp,Rhodes GP,normalized_name,matched_via=normalized_name,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,3,Tirreno-Adriatico,2.UWT,09.03-15.03,3,2026-03-09,2026-03-15,completed,active,race/tirreno-adriatico/2026/startlist,tirreno-adriatico,Tirreno-Adriatico,normalized_name,matched_via=normalized_name,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,844,Tour of Rhodes,2.2,12.03-15.03,3,2026-03-12,2026-03-15,completed,active,race/tour-of-rhodes/2026/startlist,tour-of-rhodes,Tour of Rhodes Powered by Rodos Palace,token_overlap,matched_via=token_overlap,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,89,Milano - Torino,1.Pro,18.03,3,2026-03-18,2026-03-18,completed,active,race/milano-torino/2026/startlist,milano-torino,Milano - Torino,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,4,Milano-Sanremo,1.UWT,21.03,3,2026-03-21,2026-03-21,completed,active,race/milano-sanremo/2026/startlist,milano-sanremo,Milano-Sanremo,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,114,Coppi e Bartali,2.1,25.03-29.03,3,2026-03-25,2026-03-29,completed,active,race/settimana-internazionale-coppi-e-bartali/2026/startlist,settimana-internazionale-coppi-e-bartali,Settimana Internazionale Coppi e Bartali,token_overlap,matched_via=token_overlap,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,260,La Roue Tourangelle,1.1,29.03,3,2026-03-29,2026-03-29,completed,active,race/la-roue-tourangelle/2026/startlist,la-roue-tourangelle,La Roue Tourangelle Centre Val de Loire - Groupama P.V.L.,token_overlap,matched_via=token_overlap,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,145,Paris - Camembert,1.1,31.03,3,2026-03-31,2026-03-31,completed,active,race/paris-camembert/2026/startlist,paris-camembert,Paris - Camembert,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,134,Route Adélie de Vitré,1.1,03.04,4,2026-04-03,2026-04-03,completed,active,race/route-adelie-de-vitre/2026/startlist,route-adelie-de-vitre,Classic Velox Adélie de Vitré,token_overlap,matched_via=token_overlap,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,217,Région Pays de la Loire Tour,2.Pro,07.04-10.04,4,2026-04-07,2026-04-10,completed,active,race/region-pays-de-la-loire/2026/startlist,region-pays-de-la-loire,Région Pays de la Loire Tour,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,139,Tour of Hainan,2.Pro,15.04-19.04,4,2026-04-15,2026-04-19,completed,active,race/tour-of-hainan/2026/startlist,tour-of-hainan,Tour of Hainan,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,62,Tour of the Alps,2.Pro,20.04-24.04,4,2026-04-20,2026-04-24,completed,active,race/tour-of-the-alps/2026/startlist,tour-of-the-alps,Tour of the Alps,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,149,Giro dell'Appennino,1.1,26.04,4,2026-04-26,2026-04-26,completed,active,race/giro-dell-appennino/2026/startlist,giro-dell-appennino,Giro dell'Appennino,normalized_name,matched_via=normalized_name,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,152,Tour of Türkiye,2.Pro,26.04-03.05,5,2026-04-26,2026-05-03,scheduled,active,race/tour-of-turkey/2026/startlist,tour-of-turkey,Presidential Cycling Tour of Turkiye,token_overlap,matched_via=token_overlap,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,13,Giro d'Italia,2.UWT,08.05-31.05,5,2026-05-08,2026-05-31,scheduled,active,race/giro-d-italia/2026/startlist,giro-d-italia,Giro d'Italia,normalized_name,matched_via=normalized_name,overlap_4
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,27600,Baku-Khankendi Azerbaijan Cycling Race,2.1,10.05-14.05,5,2026-05-10,2026-05-14,scheduled,active,race/baku-khankendi-azerbaijan-cycling-race/2026/startlist,baku-khankendi-azerbaijan-cycling-race,Baku-Khankendi Azerbaijan Cycling race,normalized_name,matched_via=normalized_name,overlap_4
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,10204,Antwerp Port Epic,1.1,25.05,5,2026-05-25,2026-05-25,scheduled,active,race/antwerp-port-epic/2026/startlist,antwerp-port-epic,Antwerp Port Epic / Sels Trophy,normalized_name,matched_via=normalized_name,overlap_4
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,315,Alpes Isère Tour,2.2,27.05-31.05,5,2026-05-27,2026-05-31,scheduled,active,race/rhone-alpes-isere-tour/2026/startlist,rhone-alpes-isere-tour,Alpes Isère Tour,normalized_name,matched_via=normalized_name,overlap_4
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,546,Trofeo Alcide Degasperi,1.2,02.06,6,2026-06-02,2026-06-02,scheduled,active,race/trofeo-alcide-degasperi/2026/startlist,trofeo-alcide-degasperi,TrofeoAlcide Degasperi,token_overlap,matched_via=token_overlap,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,211,Tour of Slovenia,2.Pro,17.06-21.06,6,2026-06-17,2026-06-21,scheduled,active,race/tour-of-slovenia/2026/startlist,tour-of-slovenia,Tour of Slovenia,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,662,Trofeo Citta di Brescia,1.2,30.06,6,2026-06-30,2026-06-30,scheduled,active,race/trofeo-citta-di-brescia/2026/startlist,trofeo-citta-di-brescia,Trofeo Città di Brescia - Mem. Rino Fiori,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,127,Tour of Magnificent Qinghai,2.Pro,05.07-12.07,7,2026-07-05,2026-07-12,scheduled,active,race/tour-of-magnificent-qinghai/2026/startlist,tour-of-magnificent-qinghai,Tour of Magnificent Qinghai,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,32,PostNord Tour of Denmark,2.Pro,29.07-02.08,8,2026-07-29,2026-08-02,scheduled,active,race/tour-of-denmark/2026/startlist,tour-of-denmark,PostNord Tour of Denmark,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,15209,Czech Tour,2.Pro,13.08-16.08,8,2026-08-13,2026-08-16,scheduled,active,race/czech-tour/2026/startlist,czech-tour,Czech Tour,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,209,GP Kranj,1.1,30.08,8,2026-08-30,2026-08-30,scheduled,active,race/gp-kranj/2026/startlist,gp-kranj,GP Kranj,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,538,Giro della Regione Friuli,2.2,03.09-06.09,9,2026-09-03,2026-09-06,scheduled,active,race/giro-della-regione-friuli-venezia-giulia/2026/startlist,giro-della-regione-friuli-venezia-giulia,Giro della Regione Friuli Venezia Giulia,token_overlap,matched_via=token_overlap,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,263,GP Industria & Artigianato,1.Pro,06.09,9,2026-09-06,2026-09-06,scheduled,active,race/gp-industria-artigianato/2026/startlist,gp-industria-artigianato,GP Industria & Artigianato,normalized_name,matched_via=normalized_name,overlap_2
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,4025,Giro della Toscana,1.1,09.09,9,2026-09-09,2026-09-09,scheduled,active,race/giro-di-toscana/2026/startlist,giro-di-toscana,Giro della Toscana - Memorial Alfredo Martini,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,160,Coppa Sabatini,1.Pro,10.09,9,2026-09-10,2026-09-10,scheduled,active,race/gp-citta-di-peccioli/2026/startlist,gp-citta-di-peccioli,Gran Premio città di Peccioli - Coppa Sabatini,token_overlap,matched_via=token_overlap,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,68,Memorial Pantani,1.1,12.09,9,2026-09-12,2026-09-12,scheduled,active,race/memorial-marco-pantani/2026/startlist,memorial-marco-pantani,Memorial Marco Pantani,token_overlap,matched_via=token_overlap,overlap_4
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,242,Tour of Taihu Lake,2.1,12.09-16.09,9,2026-09-12,2026-09-16,scheduled,active,race/tour-of-taihu-lake/2026/startlist,tour-of-taihu-lake,Tour of Taihu Lake,normalized_name,matched_via=normalized_name,overlap_4
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,205,Trofeo Matteotti,1.1,13.09,9,2026-09-13,2026-09-13,scheduled,active,race/trofeo-matteotti/2026/startlist,trofeo-matteotti,Trofeo Matteotti,normalized_name,matched_via=normalized_name,overlap_4
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,752,Giro d'Abruzzo,2.1,15.09-18.09,9,2026-09-15,2026-09-18,scheduled,active,race/giro-d-abruzzo/2026/startlist,giro-d-abruzzo,Il Giro d'Abruzzo,token_overlap,matched_via=token_overlap,overlap_4
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,88,Giro del Lazio,1.1,19.09,9,2026-09-19,2026-09-19,scheduled,active,race/gran-premio-del-lazio/2026/startlist,gran-premio-del-lazio,Gran Premio del Lazio,token_overlap,matched_via=token_overlap,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,163,Giro della Romagna,1.1,20.09,9,2026-09-20,2026-09-20,scheduled,active,race/giro-di-romagna/2026/startlist,giro-di-romagna,Giro Della Romagna,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,128,Tour de Langkawi,2.Pro,27.09-04.10,10,2026-09-27,2026-10-04,scheduled,active,race/tour-de-langkawi/2026/startlist,tour-de-langkawi,Petronas Le Tour de Langkawi,token_overlap,matched_via=token_overlap,overlap_3
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,29,Giro dell'Emilia,1.Pro,03.10,10,2026-10-03,2026-10-03,scheduled,active,race/giro-dell-emilia/2026/startlist,giro-dell-emilia,Giro dell'Emilia,normalized_name,matched_via=normalized_name,overlap_3
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,262,Coppa Agostoni,1.1,04.10,10,2026-10-04,2026-10-04,scheduled,active,race/coppa-agostoni/2026/startlist,coppa-agostoni,Coppa Agostoni - Giro delle Brianze,normalized_name,matched_via=normalized_name,overlap_3
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,196,Coppa Bernocchi,1.Pro,05.10,10,2026-10-05,2026-10-05,scheduled,active,race/coppa-bernocchi/2026/startlist,coppa-bernocchi,Coppa Bernocchi - GP Banco BPM,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,190,Tre Valli Varesine,1.Pro,06.10,10,2026-10-06,2026-10-06,scheduled,active,race/tre-valli-varesine/2026/startlist,tre-valli-varesine,Tre Valli Varesine,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,61,Gran Piemonte,1.Pro,08.10,10,2026-10-08,2026-10-08,scheduled,active,race/gran-piemonte/2026/startlist,gran-piemonte,Gran Piemonte,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,27048,Trofeo Tessile & Moda - Valdengo Oropa,1.1,11.10,10,2026-10-11,2026-10-11,scheduled,active,race/trofeo-baracchi/2026/startlist,trofeo-baracchi,Trofeo Tessile & Moda - Valdengo Oropa,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,183,Giro del Veneto,1.Pro,14.10,10,2026-10-14,2026-10-14,scheduled,active,race/giro-del-veneto/2026/startlist,giro-del-veneto,Giro del Veneto,normalized_name,matched_via=normalized_name,
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,team_program_live,2026-04-27T11:20:50.982139+00:00,15208,Veneto Classic,1.Pro,18.10,10,2026-10-18,2026-10-18,scheduled,active,race/veneto-classic/2026/startlist,veneto-classic,Veneto Classic,normalized_name,matched_via=normalized_name,
